Date,Open,High,Low,Close,Adj Close,Volume
2012-08-03,10.950000,10.950000,10.950000,10.950000,9.279672,0
2012-08-06,10.950000,10.950000,10.950000,10.950000,9.279672,0
2012-08-07,10.920000,10.920000,10.920000,10.920000,9.254250,0
2012-08-08,10.920000,10.920000,10.920000,10.920000,9.254250,0
2012-08-09,10.900000,10.900000,10.900000,10.900000,9.237299,0
2012-08-10,10.910000,10.910000,10.910000,10.910000,9.245771,0
2012-08-13,10.920000,10.920000,10.920000,10.920000,9.254250,0
2012-08-14,10.890000,10.890000,10.890000,10.890000,9.228826,0
2012-08-15,10.830000,10.830000,10.830000,10.830000,9.177978,0
2012-08-16,10.830000,10.830000,10.830000,10.830000,9.177978,0
2012-08-17,10.830000,10.830000,10.830000,10.830000,9.177978,0
2012-08-20,10.830000,10.830000,10.830000,10.830000,9.177978,0
2012-08-21,10.810000,10.810000,10.810000,10.810000,9.161023,0
2012-08-22,10.830000,10.830000,10.830000,10.830000,9.177978,0
2012-08-23,10.860000,10.860000,10.860000,10.860000,9.203401,0
2012-08-24,10.880000,10.880000,10.880000,10.880000,9.220349,0
2012-08-27,10.900000,10.900000,10.900000,10.900000,9.237299,0
2012-08-28,10.900000,10.900000,10.900000,10.900000,9.237299,0
2012-08-29,10.910000,10.910000,10.910000,10.910000,9.245771,0
2012-08-30,10.920000,10.920000,10.920000,10.920000,9.254250,0
2012-08-31,10.930000,10.930000,10.930000,10.930000,9.282270,0
2012-09-04,10.940000,10.940000,10.940000,10.940000,9.290766,0
2012-09-05,10.940000,10.940000,10.940000,10.940000,9.290766,0
2012-09-06,10.910000,10.910000,10.910000,10.910000,9.265286,0
2012-09-07,10.910000,10.910000,10.910000,10.910000,9.265286,0
2012-09-10,10.910000,10.910000,10.910000,10.910000,9.265286,0
2012-09-11,10.900000,10.900000,10.900000,10.900000,9.256797,0
2012-09-12,10.880000,10.880000,10.880000,10.880000,9.239813,0
2012-09-13,10.890000,10.890000,10.890000,10.890000,9.248305,0
2012-09-14,10.830000,10.830000,10.830000,10.830000,9.197350,0
2012-09-17,10.820000,10.820000,10.820000,10.820000,9.188854,0
2012-09-18,10.850000,10.850000,10.850000,10.850000,9.214334,0
2012-09-19,10.890000,10.890000,10.890000,10.890000,9.248305,0
2012-09-20,10.930000,10.930000,10.930000,10.930000,9.282270,0
2012-09-21,10.940000,10.940000,10.940000,10.940000,9.290766,0
2012-09-24,10.940000,10.940000,10.940000,10.940000,9.290766,0
2012-09-25,10.960000,10.960000,10.960000,10.960000,9.307750,0
2012-09-26,10.990000,10.990000,10.990000,10.990000,9.333233,0
2012-09-27,11.010000,11.010000,11.010000,11.010000,9.350212,0
2012-09-28,11.020000,11.020000,11.020000,11.020000,9.378295,0
2012-10-01,11.020000,11.020000,11.020000,11.020000,9.378295,0
2012-10-02,11.030000,11.030000,11.030000,11.030000,9.386811,0
2012-10-03,11.050000,11.050000,11.050000,11.050000,9.403825,0
2012-10-04,11.060000,11.060000,11.060000,11.060000,9.412341,0
2012-10-05,11.060000,11.060000,11.060000,11.060000,9.412341,0
2012-10-08,11.060000,11.060000,11.060000,11.060000,9.412341,0
2012-10-09,11.050000,11.050000,11.050000,11.050000,9.403825,0
2012-10-10,11.050000,11.050000,11.050000,11.050000,9.403825,0
2012-10-11,11.050000,11.050000,11.050000,11.050000,9.403825,0
2012-10-12,11.060000,11.060000,11.060000,11.060000,9.412341,0
2012-10-15,11.060000,11.060000,11.060000,11.060000,9.412341,0
2012-10-16,11.050000,11.050000,11.050000,11.050000,9.403825,0
2012-10-17,11.020000,11.020000,11.020000,11.020000,9.378295,0
2012-10-18,11.020000,11.020000,11.020000,11.020000,9.378295,0
2012-10-19,11.020000,11.020000,11.020000,11.020000,9.378295,0
2012-10-22,11.020000,11.020000,11.020000,11.020000,9.378295,0
2012-10-23,11.040000,11.040000,11.040000,11.040000,9.395317,0
2012-10-24,11.040000,11.040000,11.040000,11.040000,9.395317,0
2012-10-25,11.020000,11.020000,11.020000,11.020000,9.378295,0
2012-10-26,11.040000,11.040000,11.040000,11.040000,9.395317,0
2012-10-31,11.030000,11.030000,11.030000,11.030000,9.405552,0
2012-11-01,11.030000,11.030000,11.030000,11.030000,9.405552,0
2012-11-02,11.030000,11.030000,11.030000,11.030000,9.405552,0
2012-11-05,11.040000,11.040000,11.040000,11.040000,9.414077,0
2012-11-06,11.050000,11.050000,11.050000,11.050000,9.422601,0
2012-11-07,11.100000,11.100000,11.100000,11.100000,9.465240,0
2012-11-08,11.130000,11.130000,11.130000,11.130000,9.490821,0
2012-11-09,11.150000,11.150000,11.150000,11.150000,9.507874,0
2012-11-12,11.160000,11.160000,11.160000,11.160000,9.516402,0
2012-11-13,11.180000,11.180000,11.180000,11.180000,9.533463,0
2012-11-14,11.180000,11.180000,11.180000,11.180000,9.533463,0
2012-11-15,11.220000,11.220000,11.220000,11.220000,9.567571,0
2012-11-16,11.230000,11.230000,11.230000,11.230000,9.576096,0
2012-11-19,11.230000,11.230000,11.230000,11.230000,9.576096,0
2012-11-20,11.220000,11.220000,11.220000,11.220000,9.567571,0
2012-11-21,11.210000,11.210000,11.210000,11.210000,9.559040,0
2012-11-23,11.210000,11.210000,11.210000,11.210000,9.559040,0
2012-11-26,11.220000,11.220000,11.220000,11.220000,9.567571,0
2012-11-27,11.240000,11.240000,11.240000,11.240000,9.584622,0
2012-11-28,11.260000,11.260000,11.260000,11.260000,9.601678,0
2012-11-29,11.260000,11.260000,11.260000,11.260000,9.601678,0
2012-11-30,11.270000,11.270000,11.270000,11.270000,9.629019,0
2012-12-03,11.260000,11.260000,11.260000,11.260000,9.620471,0
2012-12-04,11.260000,11.260000,11.260000,11.260000,9.620471,0
2012-12-05,11.260000,11.260000,11.260000,11.260000,9.620471,0
2012-12-06,11.260000,11.260000,11.260000,11.260000,9.620471,0
2012-12-07,11.250000,11.250000,11.250000,11.250000,9.617057,0
2012-12-10,11.240000,11.240000,11.240000,11.240000,9.608507,0
2012-12-11,11.190000,11.190000,11.190000,11.190000,9.565766,0
2012-12-12,11.160000,11.160000,11.160000,11.160000,9.540118,0
2012-12-13,11.120000,11.120000,11.120000,11.120000,9.505920,0
2012-12-14,11.120000,11.120000,11.120000,11.120000,9.505920,0
2012-12-17,11.060000,11.060000,11.060000,11.060000,9.454634,0
2012-12-18,11.000000,11.000000,11.000000,11.000000,9.403344,0
2012-12-19,10.990000,10.990000,10.990000,10.990000,9.394795,0
2012-12-20,11.000000,11.000000,11.000000,11.000000,9.403344,0
2012-12-21,11.020000,11.020000,11.020000,11.020000,9.420443,0
2012-12-24,11.020000,11.020000,11.020000,11.020000,9.420443,0
2012-12-26,11.020000,11.020000,11.020000,11.020000,9.420443,0
2012-12-27,11.040000,11.040000,11.040000,11.040000,9.437539,0
2012-12-28,11.050000,11.050000,11.050000,11.050000,9.446085,0
2012-12-31,11.050000,11.050000,11.050000,11.050000,9.465787,0
2013-01-02,11.040000,11.040000,11.040000,11.040000,9.457222,0
2013-01-03,11.050000,11.050000,11.050000,11.050000,9.465787,0
2013-01-04,11.040000,11.040000,11.040000,11.040000,9.457222,0
2013-01-07,11.050000,11.050000,11.050000,11.050000,9.465787,0
2013-01-08,11.090000,11.090000,11.090000,11.090000,9.500052,0
2013-01-09,11.120000,11.120000,11.120000,11.120000,9.525750,0
2013-01-10,11.110000,11.110000,11.110000,11.110000,9.517181,0
2013-01-11,11.120000,11.120000,11.120000,11.120000,9.525750,0
2013-01-14,11.130000,11.130000,11.130000,11.130000,9.534318,0
2013-01-15,11.130000,11.130000,11.130000,11.130000,9.534318,0
2013-01-16,11.140000,11.140000,11.140000,11.140000,9.542882,0
2013-01-17,11.130000,11.130000,11.130000,11.130000,9.534318,0
2013-01-18,11.130000,11.130000,11.130000,11.130000,9.534318,0
